date,category_group,category,payee,account,inflow,outflow
2024-11-07,Shopping,Clothes,Zara,Citi Double Cash,0,50.3683047969195
2024-11-07,Food,Groceries,Giant,Capital One Savor,0,15.80603567060872
2024-11-07,Food,Groceries,Safeway,Capital One Savor,0,14.570218546292217
2024-11-07,Food,Dining Out,Chipotle,Capital One Savor,0,15.957499659693068
2024-11-07,Shopping,Merchandise,Walmart,Citi Double Cash,0,21.602227249030705
2024-11-08,Food,Groceries,Safeway,Capital One Savor,0,15.80279767491693
2024-11-08,Food,Groceries,Giant,Capital One Savor,0,14.395733141177848
2024-11-09,Shopping,Merchandise,Target,Citi Double Cash,0,21.34188846239027
2024-11-09,Food,Groceries,Giant,Capital One Savor,0,15.672089205409637
2024-11-09,Food,Groceries,Trader Joe's,Capital One Savor,0,15.04196380086738
2024-11-09,Transportation,Parking,Parking Garage,Citi Double Cash,0,5.320451142179277
2024-11-10,Food,Groceries,Safeway,Capital One Savor,0,17.14565550312724
2024-11-10,Food,Groceries,Trader Joe's,Capital One Savor,0,17.10987111715702
2024-11-10,Transportation,Gas,Citgo,Citi Custom Cash,0,30.178708123466464
2024-11-11,Food,Dining Out,Dunkin',Capital One Savor,0,8.456573823100006
2024-11-11,Food,Dining Out,McDonald's,Capital One Savor,0,10.558009546069894
2024-11-12,Shopping,Merchandise,Target,Citi Double Cash,0,19.97855671051149
2024-11-12,Food,Groceries,Safeway,Capital One Savor,0,16.54835997455205
2024-11-12,Shopping,Clothes,Madewell,Citi Double Cash,0,38.1169411120124
2024-11-12,Transportation,Rideshare,Uber,Capital One Savor,0,9.386388542373226
2024-11-13,Shopping,Entertainment,Alamo,Capital One Savor,0,11.749591364253122
2024-11-13,Food,Groceries,Giant,Capital One Savor,0,16.09969113254952
2024-11-14,Food,Groceries,Giant,Capital One Savor,0,16.262853343918476
2024-11-14,Shopping,Merchandise,Target,Citi Double Cash,0,19.469187785521687
2024-11-14,Food,Dining Out,Subway,Capital One Savor,0,9.344925417619127
2024-11-14,Transportation,Rideshare,Uber,Capital One Savor,0,9.938719769797933
2024-11-15,Shopping,Entertainment,AMC,Capital One Savor,0,12.526707106547818
2024-11-15,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,19.806977413217798
2024-11-15,Food,Groceries,Giant,Capital One Savor,0,14.929899631204359
2024-11-15,Transportation,Gas,Citgo,Citi Custom Cash,0,29.05490254515653
2024-11-16,Transportation,Parking,Parking Garage,Citi Double Cash,0,5.4132806710693515
2024-11-16,Shopping,Entertainment,Alamo,Capital One Savor,0,12.081069114277303
2024-11-16,Food,Groceries,Safeway,Capital One Savor,0,14.689276460829369
2024-11-16,Shopping,Merchandise,Walmart,Citi Double Cash,0,18.65857721726462
2024-11-16,Food,Dining Out,Chick Fil-A,Capital One Savor,0,11.748148737726504
2024-11-17,Food,Groceries,Safeway,Capital One Savor,0,16.241621908705042
2024-11-17,Food,Dining Out,Subway,Capital One Savor,0,7.846937335901823
2024-11-18,Food,Groceries,Safeway,Capital One Savor,0,16.19034279853776
2024-11-18,Food,Dining Out,Dunkin',Capital One Savor,0,10.801837744363471
2024-11-18,Transportation,Rideshare,Uber,Capital One Savor,0,9.356620035945346
2024-11-19,Food,Dining Out,Dunkin',Capital One Savor,0,10.580569739827965
2024-11-19,Transportation,Gas,Citgo,Citi Custom Cash,0,29.28618827224117
2024-11-19,Shopping,Clothes,Madewell,Citi Double Cash,0,40.96383428618887
2024-11-19,Food,Dining Out,McDonald's,Capital One Savor,0,10.016620907683823
2024-11-20,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.06385242855467
2024-11-20,Food,Groceries,Safeway,Capital One Savor,0,14.407604814008678
2024-11-21,Transportation,Gas,7-Eleven,Citi Custom Cash,0,30.63747088270597
2024-11-21,Food,Dining Out,Subway,Capital One Savor,0,9.82508363325856
2024-11-21,Transportation,Parking,Parkmobile,Citi Double Cash,0,4.046107290719167
2024-11-22,Food,Groceries,Safeway,Capital One Savor,0,16.01015344419127
2024-11-22,Transportation,Gas,Citgo,Citi Custom Cash,0,29.41842629809413
2024-11-23,Food,Groceries,Safeway,Capital One Savor,0,16.029412104303983
2024-11-23,Transportation,Public Transportation,Bus,Citi Double Cash,0,1.7755707977356923
2024-11-23,Food,Groceries,Trader Joe's,Capital One Savor,0,15.134993426928485
2024-11-24,Food,Groceries,Safeway,Capital One Savor,0,14.910223477238464
2024-11-24,Transportation,Public Transportation,Bus,Citi Double Cash,0,2.527637277854965
2024-11-24,Shopping,Merchandise,Amazon,Citi Double Cash,0,20.164123428976968
2024-11-25,Food,Groceries,Giant,Capital One Savor,0,16.774388338372834
2024-11-25,Food,Dining Out,Dunkin',Capital One Savor,0,9.001471241820246
2024-11-26,Food,Groceries,Whole Foods,Amazon,0,16.289573542873786
2024-11-26,Transportation,Gas,7-Eleven,Citi Custom Cash,0,29.70446214088562
2024-11-26,Transportation,Parking,Parkmobile,Citi Double Cash,0,3.5555892843725205
2024-11-27,Food,Dining Out,Chick Fil-A,Capital One Savor,0,11.551485746926623
2024-11-27,Shopping,Merchandise,Target,Citi Double Cash,0,18.081665615705507
2024-11-28,Food,Dining Out,Chipotle,Capital One Savor,0,16.02349131948127
2024-11-28,Food,Dining Out,Subway,Capital One Savor,0,9.701558319719014
2024-11-28,Food,Groceries,Giant,Capital One Savor,0,14.730066134865544
2024-11-28,Shopping,Merchandise,Amazon,Citi Double Cash,0,19.050756447968197
2024-11-29,Food,Dining Out,Chipotle,Capital One Savor,0,14.946812323353562
2024-11-29,Food,Dining Out,Subway,Capital One Savor,0,9.616330034439306
2024-11-30,Food,Groceries,Safeway,Capital One Savor,0,15.031482407239624
2024-11-30,Shopping,Merchandise,Amazon,Citi Double Cash,0,20.932994340703168
2024-11-30,Shopping,Clothes,Target,Citi Double Cash,0,13.652740106702003
2024-11-30,Shopping,Merchandise,Target,Citi Double Cash,0,20.73671106094347
2024-12-01,Food,Dining Out,McDonald's,Capital One Savor,0,11.621078675904913
2024-12-01,Shopping,Entertainment,AMC,Capital One Savor,0,11.735236247471633
2024-12-01,Transportation,Parking,Parkmobile,Citi Double Cash,0,4.796313606028775
2024-12-01,Food,Dining Out,Dunkin',Capital One Savor,0,10.506400625365588
2024-12-01,Home,Rent,55555 Main Street,Bank of America Checking,0,1000
2024-12-01,Home,Utilities,Electric Company,Bank of America Checking,0,100
2024-12-01,Subscriptions,Netflix,Netflix,Capital One Savor,0,15
2024-12-01,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,4000,0
2024-12-01,Inflow,Ready to Assign,Interest,Capital One Savings,100,0
2024-12-02,Shopping,Entertainment,Alamo,Capital One Savor,0,11.568385821018694
2024-12-02,Transportation,Rideshare,Lyft,Citi Double Cash,0,10.87614169184555
2024-12-03,Shopping,Entertainment,Alamo,Capital One Savor,0,10.644932929955143
2024-12-03,Food,Groceries,Whole Foods,Amazon,0,15.286042731407335
2024-12-04,Food,Groceries,Trader Joe's,Capital One Savor,0,14.378783339671166
2024-12-04,Food,Groceries,Giant,Capital One Savor,0,14.987781114697533
2024-12-04,Food,Groceries,Safeway,Capital One Savor,0,14.66463414587727
2024-12-04,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,20.731797779538844
2024-12-05,Shopping,Merchandise,Amazon,Citi Double Cash,0,18.451050289869347
2024-12-05,Food,Groceries,Safeway,Capital One Savor,0,15.066919201687083
2024-12-05,Food,Groceries,Giant,Capital One Savor,0,16.426045435243342
2024-12-06,Food,Dining Out,Chipotle,Capital One Savor,0,14.288445151982453
2024-12-06,Shopping,Entertainment,AMC,Capital One Savor,0,11.305731122898019
2024-12-07,Shopping,Clothes,Madewell,Citi Double Cash,0,39.00643156569523
2024-12-07,Food,Groceries,Giant,Capital One Savor,0,13.739089617025147
2024-12-08,Food,Groceries,Trader Joe's,Capital One Savor,0,15.1947529330852
2024-12-08,Food,Groceries,Safeway,Capital One Savor,0,15.288369015651321
2024-12-08,Transportation,Public Transportation,Bus,Citi Double Cash,0,3.0467391218419917
2024-12-09,Food,Dining Out,Chick Fil-A,Capital One Savor,0,10.559368667912807
2024-12-10,Shopping,Merchandise,Amazon,Citi Double Cash,0,20.965189830310614
2024-12-10,Food,Groceries,Giant,Capital One Savor,0,15.107323917163889
2024-12-10,Food,Dining Out,Chipotle,Capital One Savor,0,15.789625991027672
2024-12-11,Transportation,Rideshare,Lyft,Citi Double Cash,0,10.917984016207308
2024-12-11,Food,Dining Out,Chipotle,Capital One Savor,0,13.44818819631803
2024-12-11,Transportation,Parking,Parkmobile,Citi Double Cash,0,3.8344374811708817
2024-12-12,Shopping,Entertainment,Alamo,Capital One Savor,0,12.457777914665566
2024-12-12,Transportation,Parking,Parking Garage,Citi Double Cash,0,3.8413102527311906
2024-12-13,Shopping,Merchandise,Amazon,Citi Double Cash,0,18.585700352587928
2024-12-13,Transportation,Gas,Shell,Citi Custom Cash,0,30.576829162627014
2024-12-13,Transportation,Public Transportation,Metro,Citi Double Cash,0,3.0481135572456037
2024-12-14,Food,Groceries,Trader Joe's,Capital One Savor,0,13.076064813723235
2024-12-14,Shopping,Entertainment,AMC,Capital One Savor,0,9.402649302285525
2024-12-15,Food,Dining Out,Chipotle,Capital One Savor,0,15.107138655941784
2024-12-15,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,20.804899301750837
2024-12-15,Food,Dining Out,Dunkin',Capital One Savor,0,10.274084567844186
2024-12-16,Shopping,Merchandise,Target,Citi Double Cash,0,21.243905443639537
2024-12-16,Food,Dining Out,Dunkin',Capital One Savor,0,10.074723454072567
2024-12-17,Food,Groceries,Safeway,Capital One Savor,0,15.427963955840728
2024-12-17,Food,Groceries,Giant,Capital One Savor,0,14.820375634754548
2024-12-17,Food,Dining Out,McDonald's,Capital One Savor,0,8.293981438904208
2024-12-17,Shopping,Entertainment,AMC,Capital One Savor,0,11.1452584968246
2024-12-18,Food,Dining Out,Subway,Capital One Savor,0,10.00998423482643
2024-12-18,Shopping,Merchandise,Walmart,Citi Double Cash,0,20.16386490173866
2024-12-18,Transportation,Parking,Parkmobile,Citi Double Cash,0,4.291176099390641
2024-12-19,Transportation,Public Transportation,Bus,Citi Double Cash,0,2.651314788244146
2024-12-19,Food,Groceries,Giant,Capital One Savor,0,14.552692216169733
2024-12-19,Food,Groceries,Trader Joe's,Capital One Savor,0,16.463145320912723
2024-12-20,Food,Dining Out,McDonald's,Capital One Savor,0,10.326637279591425
2024-12-20,Food,Groceries,Safeway,Capital One Savor,0,15.518673732840222
2024-12-20,Transportation,Gas,7-Eleven,Citi Custom Cash,0,30.39317106751339
2024-12-20,Food,Dining Out,Chipotle,Capital One Savor,0,15.936981623597301
2024-12-20,Shopping,Clothes,Zara,Citi Double Cash,0,49.391853113628514
2024-12-21,Food,Dining Out,McDonald's,Capital One Savor,0,8.89010931132144
2024-12-21,Food,Groceries,Safeway,Capital One Savor,0,15.845677217254234
2024-12-22,Transportation,Gas,7-Eleven,Citi Custom Cash,0,29.387352251860992
2024-12-22,Shopping,Clothes,Target,Citi Double Cash,0,15.706783621471967
2024-12-22,Food,Groceries,Safeway,Capital One Savor,0,16.319477621596654
2024-12-22,Shopping,Merchandise,Amazon,Citi Double Cash,0,19.845324382747197
2024-12-22,Food,Dining Out,Chipotle,Capital One Savor,0,13.4566499003159
2024-12-23,Food,Dining Out,Subway,Capital One Savor,0,9.846469412671784
2024-12-23,Food,Groceries,Safeway,Capital One Savor,0,15.023045549294398
2024-12-23,Transportation,Parking,Parkmobile,Citi Double Cash,0,3.962225603413019
2024-12-24,Transportation,Public Transportation,Metro,Citi Double Cash,0,3.1797459314937
2024-12-24,Shopping,Merchandise,Target,Citi Double Cash,0,20.8286498056809
2024-12-25,Food,Groceries,Safeway,Capital One Savor,0,14.337000228859866
2024-12-25,Shopping,Merchandise,Amazon,Citi Double Cash,0,18.20636223368322
2024-12-25,Shopping,Merchandise,Target,Citi Double Cash,0,20.28602636315033
2024-12-26,Food,Dining Out,Dunkin',Capital One Savor,0,10.393664900687982
2024-12-26,Food,Groceries,Giant,Capital One Savor,0,14.546386873310817
2024-12-27,Food,Groceries,Giant,Capital One Savor,0,15.604399611859046
2024-12-27,Food,Groceries,Safeway,Capital One Savor,0,15.858490583282116
2024-12-27,Transportation,Gas,Citgo,Citi Custom Cash,0,30.122497471795835
2024-12-27,Transportation,Rideshare,Lyft,Citi Double Cash,0,9.62442702073643
2024-12-27,Transportation,Rideshare,Uber,Capital One Savor,0,10.274455573914262
2024-12-28,Shopping,Merchandise,Amazon,Citi Double Cash,0,20.236475665887486
2024-12-28,Food,Groceries,Safeway,Capital One Savor,0,15.858279995004414
2024-12-28,Food,Dining Out,Dunkin',Capital One Savor,0,9.441527519395526
2024-12-28,Shopping,Merchandise,Target,Citi Double Cash,0,20.56224343185314
2024-12-29,Transportation,Parking,Parking Garage,Citi Double Cash,0,5.147748235764445
2024-12-29,Shopping,Merchandise,Target,Citi Double Cash,0,20.4278054275628
2024-12-29,Food,Dining Out,Chick Fil-A,Capital One Savor,0,11.368013160506578
2024-12-30,Food,Groceries,Safeway,Capital One Savor,0,15.416461502049392
2024-12-30,Food,Groceries,Trader Joe's,Capital One Savor,0,16.1083779646544
2024-12-30,Transportation,Gas,Citgo,Citi Custom Cash,0,31.555320583159425
2024-12-31,Food,Dining Out,Chipotle,Capital One Savor,0,12.981457936690802
2024-12-31,Transportation,Parking,Parkmobile,Citi Double Cash,0,2.3722728433758595
2025-01-01,Food,Groceries,Safeway,Capital One Savor,0,13.292936460993818
2025-01-01,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,20.264046284173094
2025-01-01,Home,Rent,55555 Main Street,Bank of America Checking,0,1000
2025-01-01,Home,Utilities,Electric Company,Bank of America Checking,0,100
2025-01-01,Subscriptions,Netflix,Netflix,Capital One Savor,0,15
2025-01-01,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,4000,0
2025-01-01,Inflow,Ready to Assign,Interest,Capital One Savings,100,0
2025-01-02,Shopping,Merchandise,Walmart,Citi Double Cash,0,20.45321762629564
2025-01-02,Food,Groceries,Trader Joe's,Capital One Savor,0,13.47505827500763
2025-01-02,Shopping,Merchandise,Amazon,Citi Double Cash,0,18.772170999759112
2025-01-03,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,20.78305387530071
2025-01-03,Shopping,Entertainment,Alamo,Capital One Savor,0,13.163027504418324
2025-01-03,Food,Dining Out,Chipotle,Capital One Savor,0,14.96186275889454
2025-01-03,Food,Dining Out,Dunkin',Capital One Savor,0,10.406223435951638
2025-01-04,Food,Dining Out,Subway,Capital One Savor,0,9.793767320223003
2025-01-04,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.411128474676204
2025-01-04,Food,Groceries,Giant,Capital One Savor,0,14.623968903717406
2025-01-04,Food,Dining Out,Chipotle,Capital One Savor,0,14.42043515593536
2025-01-05,Food,Dining Out,McDonald's,Capital One Savor,0,10.120759260882068
2025-01-05,Transportation,Rideshare,Lyft,Citi Double Cash,0,11.190254389978184
2025-01-06,Shopping,Merchandise,Walmart,Citi Double Cash,0,18.705670695065297
2025-01-06,Food,Dining Out,Subway,Capital One Savor,0,11.044063319465906
2025-01-07,Transportation,Gas,Shell,Citi Custom Cash,0,30.14850198072954
2025-01-07,Shopping,Clothes,Target,Citi Double Cash,0,15.000293353710628
2025-01-07,Shopping,Merchandise,Walmart,Citi Double Cash,0,18.319393607811396
2025-01-08,Transportation,Public Transportation,Metro,Citi Double Cash,0,2.362627255165899
2025-01-08,Food,Dining Out,Chick Fil-A,Capital One Savor,0,11.971730348884927
2025-01-08,Transportation,Gas,Shell,Citi Custom Cash,0,29.982862029362433
2025-01-09,Shopping,Merchandise,Amazon,Citi Double Cash,0,19.916151054323755
2025-01-10,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.24677815288708
2025-01-10,Transportation,Rideshare,Uber,Capital One Savor,0,9.788560616594285
2025-01-11,Shopping,Merchandise,Target,Citi Double Cash,0,20.970860811349464
2025-01-11,Shopping,Merchandise,Walmart,Citi Double Cash,0,21.088015588931185
2025-01-11,Food,Dining Out,Subway,Capital One Savor,0,9.666482163932221
2025-01-12,Food,Groceries,Giant,Capital One Savor,0,13.739826517934059
2025-01-12,Food,Groceries,Safeway,Capital One Savor,0,16.142697285412897
2025-01-12,Shopping,Clothes,Target,Citi Double Cash,0,15.085287121087688
2025-01-13,Food,Groceries,Giant,Capital One Savor,0,13.964686843420319
2025-01-13,Food,Groceries,Safeway,Capital One Savor,0,13.775817229371242
2025-01-13,Food,Dining Out,Dunkin',Capital One Savor,0,10.336520869773972
2025-01-13,Shopping,Clothes,Zara,Citi Double Cash,0,49.036466249799474
2025-01-13,Transportation,Rideshare,Uber,Capital One Savor,0,9.038108352896312
2025-01-14,Food,Groceries,Trader Joe's,Capital One Savor,0,15.305965921945567
2025-01-14,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,21.425841030380248
2025-01-14,Transportation,Gas,Citgo,Citi Custom Cash,0,31.862665542341734
2025-01-14,Shopping,Clothes,Target,Citi Double Cash,0,13.193233164269138
2025-01-15,Food,Dining Out,Chipotle,Capital One Savor,0,15.833163746618675
2025-01-15,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.376237266854215
2025-01-16,Food,Dining Out,Dunkin',Capital One Savor,0,10.939327932457187
2025-01-16,Transportation,Gas,Shell,Citi Custom Cash,0,29.2163754041346
2025-01-16,Food,Groceries,Giant,Capital One Savor,0,16.40400793493962
2025-01-17,Food,Groceries,Trader Joe's,Capital One Savor,0,14.227729094088291
2025-01-17,Transportation,Public Transportation,Metro,Citi Double Cash,0,2.1235774045472295
2025-01-17,Shopping,Clothes,Target,Citi Double Cash,0,16.035912125020605
2025-01-18,Transportation,Gas,Citgo,Citi Custom Cash,0,29.790782742849206
2025-01-18,Food,Dining Out,Dunkin',Capital One Savor,0,9.136458204976211
2025-01-18,Shopping,Merchandise,Target,Citi Double Cash,0,19.23827421985843
2025-01-19,Shopping,Merchandise,Target,Citi Double Cash,0,19.397687895096194
2025-01-19,Food,Groceries,Safeway,Capital One Savor,0,13.227978655510848
2025-01-19,Food,Groceries,Trader Joe's,Capital One Savor,0,14.443856916618389
2025-01-19,Food,Dining Out,Chick Fil-A,Capital One Savor,0,11.60762370553147
2025-01-19,Food,Groceries,Giant,Capital One Savor,0,14.71870452780074
2025-01-20,Transportation,Parking,Parking Garage,Citi Double Cash,0,5.375510659605798
2025-01-20,Shopping,Merchandise,Target,Citi Double Cash,0,19.278457744869847
2025-01-20,Food,Dining Out,Chipotle,Capital One Savor,0,15.022119649678638
2025-01-21,Shopping,Merchandise,Target,Citi Double Cash,0,20.882557159804833
2025-01-21,Food,Groceries,Safeway,Capital One Savor,0,14.905589725657885
2025-01-22,Shopping,Merchandise,Amazon,Citi Double Cash,0,19.60981714611822
2025-01-22,Food,Dining Out,Chipotle,Capital One Savor,0,15.275175275199881
2025-01-22,Food,Groceries,Safeway,Capital One Savor,0,14.340931283917431
2025-01-22,Shopping,Entertainment,Alamo,Capital One Savor,0,12.179298191542433
2025-01-23,Shopping,Merchandise,Target,Citi Double Cash,0,19.1993998063709
